From,Edge,To
50298,93978,4638
90944,93979,70538
84547,93980,8253
49960,93981,12079
56821,93982,23303
38017,93983,38962
2308,93984,1305
10720,93985,39081
68431,93986,98177
54476,93987,97238
63859,93988,26738
73065,93989,6872
11726,93990,45803
557,93991,77977
9122,93992,5267
93061,93993,64664
63426,93994,49550
5656,93995,35657
91209,93996,31093
68024,93997,25845
97404,93998,1633
97736,93999,30922
58520,94000,7352
73609,94001,32553
98413,94002,25756
68771,94003,43843
67103,94004,44004
70934,94005,98779
36364,94006,16293
69080,94007,57308
83713,94008,67696
39974,94009,72217
61007,94010,19983
65147,94011,83658
6375,94012,18562
80529,94013,96752
81654,94014,33178
61482,94015,47740
81639,94016,46238
34973,94017,5586
67068,94018,17794
18120,94019,56846
55940,94020,30601
95721,94021,68443
8224,94022,34494
4549,94023,74390
85659,94024,41681
52328,94025,71338
69159,94026,75517
6468,94027,17362
62233,94028,91556
58419,94029,88072
23114,94030,14057
55990,94031,48634
34922,94032,68625
54440,94033,53516
41035,94034,3286
89851,94035,30028
75999,94036,11833
83746,94037,31426
57241,94038,87789
86416,94039,81599
5937,94040,51250
26389,94041,63648
33884,94042,20417
82416,94043,89017
31555,94044,58977
36822,94045,83213
23930,94046,48125
4801,94047,82331
46039,94048,54348
14652,94049,99515
93694,94050,25265
99788,94051,65546
7085,94052,47075
75326,94053,20684
51915,94054,55944
6684,94055,86410
88781,94056,79167
34240,94057,63016
64754,94058,35683
22357,94059,87236
90167,94060,49372
43170,94061,87021
27304,94062,75086
94126,94063,42365
83440,94064,41990
66016,94065,43279
62813,94066,40683
87775,94067,73038
97376,94068,19987
39335,94069,51335
30962,94070,19597
87070,94071,51714
92808,94072,18857
59466,94073,88726
3774,94074,67623
5893,94075,33157
82150,94076,94893
45727,94077,94352
59527,94078,28275
31741,94079,72670
48759,94080,6200
30736,94081,28101
6401,94082,58658
73608,94083,95359
49900,94084,24472
36461,94085,67679
83621,94086,848
51499,94087,41326
38816,94088,97072
66274,94089,58898
97067,94090,73224
4222,94091,94483
53617,94092,70859
34355,94093,41039
64437,94094,68304
93139,94095,62735
23360,94096,47107
79655,94097,33266
37045,94098,6187
68265,94099,2339
29372,94100,68265
56879,94101,35100
40538,94102,6080
26371,94103,92156
81026,94104,18880
88869,94105,43524
56117,94106,51613
51732,94107,61534
68036,94108,36827
85711,94109,23443
9082,94110,47478
61210,94111,24367
9946,94112,13479
47028,94113,27073
21856,94114,36264
77057,94115,23503
92152,94116,14840
47331,94117,79794
82461,94118,54489
48375,94119,94648
83217,94120,28369
35528,94121,9222
92685,94122,83048
69239,94123,77831
42094,94124,41194
94920,94125,86017
49706,94126,97647
10102,94127,69163
84039,94128,24006
93937,94129,86176
10808,94130,90759
94822,94131,35166
21188,94132,12933
46789,94133,32185
73215,94134,72723
28684,94135,92633
21771,94136,6688
19715,94137,19921
8275,94138,26936
17669,94139,10721
87233,94140,30621
41326,94141,52071
220,94142,32218
26484,94143,55315
18468,94144,9490
45262,94145,88856
54703,94146,21890
88673,94147,48319
89214,94148,69516
37777,94149,99186
41766,94150,48892
26410,94151,66860
71294,94152,78674
47894,94153,22241
77897,94154,47863
55305,94155,30470
26672,94156,20080
21679,94157,20198
61572,94158,81886
18173,94159,528
99090,94160,71457
64184,94161,53806
56107,94162,21930
91602,94163,76485
31177,94164,66525
25235,94165,3494
43196,94166,37742
36005,94167,88180
78404,94168,35440
19647,94169,29532
6396,94170,73559
59799,94171,16811
29077,94172,41838
77666,94173,82075
45772,94174,20043
64066,94175,7609
94680,94176,45947
28877,94177,39380
25896,94178,98744
72157,94179,73904
69225,94180,57159
45298,94181,30156
34000,94182,11028
88277,94183,15615
65518,94184,46390
65879,94185,25879
47963,94186,82505
53944,94187,10525
64787,94188,69421
63644,94189,9655
20787,94190,72604
94291,94191,87172
17371,94192,57281
83547,94193,74045
21329,94194,93644
36734,94195,64875
29474,94196,96197
20060,94197,3734
85116,94198,46259
34631,94199,48154
78991,94200,31642
73870,94201,87150
52885,94202,60625
99038,94203,35011
81291,94204,57702
45819,94205,37474
74766,94206,14025
1781,94207,67773
39665,94208,99235
94880,94209,22968
63213,94210,20042
82806,94211,91502
48498,94212,31321
96631,94213,16301
5521,94214,67676
8575,94215,67914
44124,94216,16902
41623,94217,64990
22733,94218,21009
72676,94219,76935
96285,94220,99596
44533,94221,41503
49121,94222,97135
88688,94223,91496
12999,94224,48075
6680,94225,30525
13234,94226,4343
54601,94227,70089
64417,94228,11641
86032,94229,15863
66222,94230,77717
43300,94231,96544
23835,94232,52256
48596,94233,71512
74796,94234,73558
15603,94235,97927
9645,94236,12745
25517,94237,38031
38725,94238,76577
81022,94239,28440
97646,94240,60862
2045,94241,55179
7638,94242,22835
67820,94243,97992
43922,94244,24466
2971,94245,59116
77540,94246,38904
2104,94247,202
24879,94248,72386
64368,94249,89537
86876,94250,33923
33297,94251,63307
26989,94252,55216
48187,94253,46258
40886,94254,10083
18548,94255,90377
85789,94256,77921
35210,94257,14217
67317,94258,56835
78967,94259,7693
47174,94260,64417
95599,94261,58216
62887,94262,41653
25273,94263,86672
83821,94264,64794
47321,94265,52743
6446,94266,40509
94783,94267,84084
85687,94268,26081
34341,94269,76980
80997,94270,36237
56160,94271,47410
97687,94272,28401
69382,94273,7403
21456,94274,92318
80821,94275,19575
66935,94276,78671
94543,94277,1648
54733,94278,36927
369,94279,74793
18209,94280,53247
30503,94281,87978
26814,94282,16367
12301,94283,88730
50636,94284,81313
95594,94285,47166
76420,94286,33026
27936,94287,25109
89101,94288,44996
7508,94289,45901
15010,94290,22834
9429,94291,72219
97510,94292,21417
35327,94293,71234
94641,94294,15472
94331,94295,3263
85283,94296,96245
27573,94297,45964
50602,94298,78249
61172,94299,6775
45646,94300,69818
7632,94301,77558
73623,94302,13211
45047,94303,2137
84027,94304,82453
41355,94305,14404
45768,94306,76211
44488,94307,7877
1493,94308,97830
32482,94309,34702
25559,94310,8046
88882,94311,8266
12567,94312,38141
68284,94313,74012
76479,94314,27506
81817,94315,67088
66256,94316,1371
84833,94317,12294
38128,94318,54375
30876,94319,97228
92766,94320,9753
90196,94321,44958
59200,94322,36875
53130,94323,60329
43460,94324,34553
44724,94325,33961
36785,94326,30782
72037,94327,14855
89612,94328,94203
28628,94329,53397
76145,94330,15831
62631,94331,50535
59381,94332,70321
38088,94333,34905
90550,94334,56315
31524,94335,58770
48080,94336,95122
90407,94337,80356
47097,94338,52869
97167,94339,49654
69167,94340,30337
16190,94341,67236
15353,94342,67829
83220,94343,67056
38848,94344,66832
70944,94345,30707
60899,94346,38387
17492,94347,93860
12896,94348,26728
75613,94349,33104
33126,94350,73024
88849,94351,78799
31467,94352,91291
18849,94353,14948
72554,94354,90368
91606,94355,86892
18225,94356,11093
59063,94357,92744
74268,94358,11979
10655,94359,21267
79137,94360,52185
12369,94361,26936
55134,94362,45819
84171,94363,23903
95869,94364,55671
63741,94365,12840
17292,94366,72615
18278,94367,52233
16631,94368,22740
30205,94369,14533
80930,94370,34608
53699,94371,16959
44097,94372,11902
61508,94373,74954
12726,94374,8488
81090,94375,46928
39549,94376,24814
68054,94377,39346
24536,94378,20360
23096,94379,10459
92132,94380,76206
48495,94381,68808
69113,94382,42020
72113,94383,68234
2979,94384,7797
38987,94385,11155
10993,94386,74695
4247,94387,25450
29304,94388,15225
86871,94389,39169
10437,94390,89132
85418,94391,51370
3547,94392,17
27643,94393,97234
68204,94394,90227
60251,94395,8854
37946,94396,74430
94164,94397,50253
99470,94398,92469
66023,94399,85694
85944,94400,21476
4397,94401,24611
71884,94402,68310
76169,94403,61831
17143,94404,482
61871,94405,48465
50619,94406,92035
51598,94407,63647
39441,94408,94690
75229,94409,81930
29358,94410,53735
78538,94411,82229
94908,94412,2974
43603,94413,20960
52689,94414,66926
8913,94415,32256
4731,94416,77971
64898,94417,74932
49148,94418,30834
86930,94419,85927
35440,94420,89808
31106,94421,2653
20256,94422,80446
50655,94423,13169
44336,94424,31878
90028,94425,24107
23733,94426,55323
48550,94427,50132
62798,94428,78753
94266,94429,59726
71688,94430,66228
72011,94431,2060
76121,94432,57079
51452,94433,89162
86747,94434,1002
3725,94435,82735
90225,94436,54619
16680,94437,19169
96367,94438,58873
83834,94439,3078
48633,94440,29085
83286,94441,69485
37951,94442,53169
84504,94443,53956
83985,94444,54399
35584,94445,36536
15703,94446,4730
36994,94447,81067
51962,94448,5251
73885,94449,73027
86123,94450,40650
78817,94451,98960
72929,94452,56229
86689,94453,42888
12725,94454,20588
63455,94455,30517
20175,94456,60305
60669,94457,44375
10283,94458,50761
25698,94459,30781
65872,94460,23679
63615,94461,88671
74548,94462,48848
28623,94463,62759
95578,94464,62415
42006,94465,68998
6944,94466,65571
73718,94467,12320
56735,94468,8438
92165,94469,95249
21649,94470,61598
49447,94471,13660
55542,94472,97788
93645,94473,40795
35742,94474,21976
37674,94475,53810
94035,94476,46408
90125,94477,70686
24160,94478,65827
69478,94479,91700
34439,94480,60465
33412,94481,4107
29718,94482,40515
75727,94483,39674
23707,94484,32595
15839,94485,16516
16042,94486,47447
25676,94487,61827
19878,94488,91028
81070,94489,88175
35411,94490,77904
70459,94491,21101
93763,94492,45171
22891,94493,2518
57503,94494,72287
46298,94495,37006
8198,94496,81461
4778,94497,7042
59448,94498,57704
18586,94499,95542
12912,94500,34607
79393,94501,34103
88571,94502,31144
2416,94503,10828
74396,94504,25378
69053,94505,34832
15649,94506,55929
66248,94507,95767
65043,94508,55061
15968,94509,87440
91764,94510,88601
98156,94511,53710
93037,94512,58987
20296,94513,81553
63047,94514,22467
29130,94515,18540
78537,94516,43491
52351,94517,4088
52050,94518,47367
92259,94519,93048
72269,94520,1142
67080,94521,2216
76411,94522,92948
95263,94523,91915
26914,94524,57257
8466,94525,82489
55139,94526,18054
663,94527,37042
32611,94528,96614
56066,94529,17610
26257,94530,14223
6150,94531,76030
17581,94532,39244
15956,94533,79999
93028,94534,95861
52444,94535,64848
39845,94536,15876
21491,94537,49634
66338,94538,4241
8009,94539,77968
88371,94540,97064
14060,94541,24797
50813,94542,41712
66950,94543,4023
58730,94544,34389
30758,94545,93808
5517,94546,74725
77024,94547,65211
13956,94548,9386
38007,94549,30449
75634,94550,64059
21020,94551,89869
59919,94552,53209
22763,94553,30320
75134,94554,59555
21821,94555,99768
53119,94556,48544
45661,94557,55878
47490,94558,54826
3294,94559,21417
48377,94560,93315
24659,94561,88079
77747,94562,43820
36921,94563,62056
11890,94564,52250
76893,94565,6477
82786,94566,18982
67492,94567,19512
85109,94568,27190
37764,94569,66968
19079,94570,71500
3002,94571,89083
62665,94572,44763
19394,94573,86603
92674,94574,43205
21451,94575,61528
25606,94576,24854
19345,94577,37813
57624,94578,8617
22304,94579,1212
40073,94580,2543
70019,94581,3961
11566,94582,40736
75492,94583,45745
65030,94584,51137
72149,94585,3702
83634,94586,87574
99309,94587,55194
30741,94588,9425
61172,94589,89711
88352,94590,25584
39988,94591,5512
91355,94592,71910
40020,94593,79154
60082,94594,77117
60481,94595,49691
19049,94596,8961
64061,94597,80384
33279,94598,99455
17605,94599,44527
24686,94600,2676
59470,94601,65181
83390,94602,79078
14024,94603,57358
81534,94604,12880
28751,94605,48234
64286,94606,49296
86839,94607,47929
87927,94608,18101
51223,94609,97874
60991,94610,43001
65490,94611,78710
75697,94612,49037
39989,94613,1899
45134,94614,99786
86586,94615,84981
85352,94616,58142
4083,94617,38436
77794,94618,69170
13788,94619,64397
19805,94620,57316
80019,94621,14889
79714,94622,10021
39571,94623,29510
52983,94624,6408
10110,94625,42128
85224,94626,58487
35383,94627,88370
90561,94628,10518
27550,94629,65580
1159,94630,86356
10333,94631,16971
50211,94632,25087
70403,94633,24385
95682,94634,84903
96915,94635,82941
11926,94636,76283
36163,94637,50028
45765,94638,23555
72299,94639,38642
48652,94640,7869
59545,94641,32007
6969,94642,67929
80957,94643,96848
23172,94644,33762
75925,94645,80343
84255,94646,93690
5014,94647,30433
63259,94648,19584
39495,94649,21006
75647,94650,35118
16979,94651,9386
51805,94652,65185
25194,94653,89146
48119,94654,63034
61935,94655,88247
83556,94656,95343
49811,94657,98702
17172,94658,15718
15852,94659,83628
27410,94660,17605
59246,94661,83114
17301,94662,64894
30042,94663,3611
39438,94664,22488
33676,94665,38384
28704,94666,73204
99474,94667,79829
44413,94668,26987
28683,94669,30188
97335,94670,30334
36486,94671,52949
80963,94672,73416
73273,94673,43463
16679,94674,23273
77440,94675,91732
26305,94676,12084
67828,94677,67626
4407,94678,96294
98734,94679,90162
34518,94680,3863
52693,94681,25069
21177,94682,41704
22900,94683,21585
64048,94684,92310
25669,94685,36268
51551,94686,24097
84317,94687,93144
17142,94688,68411
97425,94689,63003
74233,94690,27924
92608,94691,72456
40470,94692,46848
24259,94693,22383
67827,94694,26460
34474,94695,45453
83471,94696,38441
94476,94697,62424
45503,94698,46717
75474,94699,59787
22412,94700,723
56278,94701,20170
76514,94702,61882
38095,94703,560
59345,94704,84054
24442,94705,16865
13043,94706,60464
20228,94707,64385
60957,94708,96877
26208,94709,72156
34102,94710,93574
12107,94711,28348
12133,94712,79735
86876,94713,82311
20495,94714,32812
35438,94715,91714
80179,94716,76546
9805,94717,11555
180,94718,89358
61785,94719,74595
11102,94720,22858
53843,94721,39255
54527,94722,78414
60714,94723,22452
10714,94724,62431
80674,94725,19084
40321,94726,99504
41545,94727,2713
94632,94728,19847
87773,94729,82666
93401,94730,746
53924,94731,44648
26940,94732,588
10192,94733,89032
60872,94734,48578
79660,94735,96117
79659,94736,49283
42149,94737,70781
92668,94738,4888
14943,94739,66322
9708,94740,17622
75433,94741,32632
74292,94742,11682
32664,94743,20680
98287,94744,4058
68824,94745,34523
79139,94746,72541
75656,94747,43292
36,94748,49831
85284,94749,94113
89890,94750,26645
31411,94751,38579
99830,94752,48569
15924,94753,71584
33176,94754,48848
52044,94755,96458
38098,94756,68711
35917,94757,28407
43084,94758,23208
90418,94759,48652
29191,94760,84288
96787,94761,5059
16717,94762,47889
36718,94763,17493
12594,94764,81791
43539,94765,60028
41777,94766,77236
96835,94767,30767
53952,94768,90553
98716,94769,97849
55299,94770,2504
54648,94771,50019
81909,94772,10566
32571,94773,25888
82984,94774,18466
95053,94775,25685
47517,94776,81710
9069,94777,39504
59691,94778,1510
94659,94779,23736
59153,94780,92028
17308,94781,244
91948,94782,89629
52749,94783,81106
43674,94784,60941
68339,94785,7858
28257,94786,49951
22532,94787,93992
46775,94788,9526
17897,94789,29416
34708,94790,78305
81486,94791,39068
56662,94792,44127
94741,94793,24652
10222,94794,93784
30913,94795,80106
67436,94796,29078
62069,94797,15147
12373,94798,38927
22821,94799,56646
2961,94800,5671
83045,94801,10492
52244,94802,81644
5779,94803,24265
23986,94804,47144
88271,94805,33354
59229,94806,2824
63648,94807,64541
2908,94808,52973
43469,94809,10599
69413,94810,22677
23549,94811,52417
95705,94812,42409
61456,94813,33390
16726,94814,62615
69005,94815,44497
35135,94816,89087
